"filename", "language", "CMake", "Shell Script", "C++", "Markdown", "Python", "YAML", "Objective-C++", "XML", "Properties", "Groovy", "Batch", "C", "JSON", "HTML", "Makefile", "Java", "JavaScript", "comment", "blank", "total"
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/Prismatic.h", "C++", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 18, 108
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/Pulleys.h", "C++", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 107
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/Pyramid.h", "C++", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 16, 90
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/RayCast.h", "C++", 0, 0, 339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 68, 441
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/Revolute.h", "C++", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 33, 167
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/Rope.h", "C++", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 102
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/RopeJoint.h", "C++", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 21, 146
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/SensorTest.h", "C++", 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 28, 182
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/ShapeEditing.h", "C++", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 16, 106
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/SliderCrank.h", "C++", 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 28, 157
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/SphereStack.h", "C++", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 18, 87
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/TestEntries.cpp", "C++", 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 6, 126
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/TheoJansen.h", "C++", 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 52, 257
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/Tiles.h", "C++", 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 22, 157
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/TimeOfImpact.h", "C++", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 23, 132
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/Tumbler.h", "C++", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 16, 100
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/VaryingFriction.h", "C++", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 27, 125
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/VaryingRestitution.h", "C++", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 70
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/VerticalStack.h", "C++", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 32, 166
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/Box2DTests/Web.h", "C++", 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 27, 210
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/DSPDemos_Common.h", "C++", 0, 0, 493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 148, 679
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/DemoUtilities.h", "C++", 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 56, 293
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/WavefrontObjParser.h", "C++", 0, 0, 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 79, 370
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/demo table data.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/google-services.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 40
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/treedemo.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 50
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/main/assets/webviewplugin-gui-fallback.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 1, 40
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/app/src/release/res/values/string.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/build.gradle", "Groovy", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/gradle.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/gradle/wrapper/gradle-wrapper.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/gradlew.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 16, 25, 91
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/Android/settings.gradle", "Groovy", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/LinuxMakefile/Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 0, 0, 4, 54, 270
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/VisualStudio2019/AudioPluginHost_App.vcxproj", "XML", 0, 0, 0, 0, 0, 0, 0, 4403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4405
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/VisualStudio2022/AudioPluginHost_App.vcxproj", "XML", 0, 0, 0, 0, 0, 0, 0, 4403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4405
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/iOS/AudioPluginHost/Images.xcassets/AppIcon.appiconset/Contents.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 122
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/iOS/AudioPluginHost/Images.xcassets/LaunchImage.launchimage/Contents.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 57
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Builds/iOS/LaunchScreen.storyboard", "XML", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/CMakeLists.txt", "CMake", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 94
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/BinaryData.cpp", "C++", 0, 0, 10962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 10998
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/BinaryData.h", "C++", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 46
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/JuceHeader.h", "C++", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 57
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_audio_basics.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_audio_basics.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_audio_devices.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_audio_devices.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_audio_formats.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_audio_formats.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_audio_processors.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_audio_processors.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_audio_processors_ara.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_audio_processors_lv2_libs.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_audio_utils.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_audio_utils.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_core.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_core.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_core_CompilationTime.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_cryptography.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_cryptography.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_data_structures.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_data_structures.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_dsp.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_dsp.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_events.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_events.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_graphics.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_graphics.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_graphics_Harfbuzz.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_graphics_Sheenbidi.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_gui_basics.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_gui_basics.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_gui_extra.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_gui_extra.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_opengl.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/JuceLibraryCode/include_juce_opengl.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Source/HostStartup.cpp", "C++", 0, 0, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 78, 392
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Source/Plugins/ARAPlugin.cpp", "C++", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 5, 43
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Source/Plugins/ARAPlugin.h", "C++", 0, 0, 1095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 270, 1415
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Source/Plugins/IOConfigurationWindow.cpp", "C++", 0, 0, 411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 104, 558
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Source/Plugins/IOConfigurationWindow.h", "C++", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 11, 69
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Source/Plugins/InternalPlugins.cpp", "C++", 0, 0, 353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 83, 492
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Source/Plugins/InternalPlugins.h", "C++", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 16, 94
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Source/Plugins/PluginGraph.cpp", "C++", 0, 0, 404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 102, 548
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Source/Plugins/PluginGraph.h", "C++", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 25, 136
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Source/UI/GraphEditorPanel.cpp", "C++", 0, 0, 1070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 290, 1411
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Source/UI/GraphEditorPanel.h", "C++", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 39, 182
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Source/UI/MainHostWindow.cpp", "C++", 0, 0, 789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 197, 1047
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Source/UI/MainHostWindow.h", "C++", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 26, 150
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/AudioPluginHost/Source/UI/PluginWindow.h", "C++", 0, 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 77, 419
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/BinaryBuilder/Builds/LinuxMakefile/Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 4, 30, 126
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/BinaryBuilder/Builds/VisualStudio2022/BinaryBuilder_ConsoleApp.vcxproj", "XML", 0, 0, 0, 0, 0, 0, 0, 698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 700
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/BinaryBuilder/CMakeLists.txt", "CMake", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 51
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/BinaryBuilder/JuceLibraryCode/JuceHeader.h", "C++", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 43
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/BinaryBuilder/JuceLibraryCode/include_juce_core.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/BinaryBuilder/JuceLibraryCode/include_juce_core.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/BinaryBuilder/JuceLibraryCode/include_juce_core_CompilationTime.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/BinaryBuilder/Source/Main.cpp", "C++", 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 48, 231
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/Build/CMake/FindWebView2.cmake", "CMake", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 95
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/extras/Build/CMake/JUCECheckAtomic.cmake", "CMake", 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 130
